Timestamp	Ah	Voltage (V)	Current (A)	Power (Watt)	Speed (m/s)	Distance (m)	Degree (°)	RPM (Rounds/Minute)	ThO	ThI	AuxA	AuxD	Flgs
23:01:08	1.09	13.14	1.71	22.47	24.55	766.32	26.22	4834.25	0.08	0.32	0.48	0.23	111
23:01:09	4.51	17.88	2.16	38.62	67.5	861.52	31.75	617.74	0.44	0.39	0.02	0.87	173
23:01:10	0.88	13.91	7.22	100.43	67.4	353.98	30.28	1353.3	0.56	0.76	0.65	0.05	40
23:01:11	2.41	13.52	0.67	9.06	25.69	411.02	31.01	297.26	0.99	0.34	0.66	0.16	108
23:01:12	2.64	13.05	8.03	104.79	88.07	780.67	30.72	4071.9	0.29	0.82	0.8	0.24	30
23:01:13	3.89	11.1	7.11	78.92	22.41	180.78	27.31	3306.71	0.6	0.22	0.29	0.22	230
23:01:14	3.71	13.97	4.79	66.92	60.97	484.48	28.59	2934.88	0.29	0.73	0.92	0.22	124
23:01:15	3.95	14.94	4.0	59.76	78.01	924.7	26.07	3317.7	0.41	0.45	0.4	0.72	81
23:01:16	4.49	15.31	5.36	82.06	0.62	646.23	25.44	1319.32	0.98	0.15	0.32	0.96	253
23:01:17	0.36	16.58	9.5	157.51	53.87	989.63	26.46	2984.16	0.91	0.96	0.78	0.05	157
23:01:18	1.63	10.73	7.93	85.09	8.42	985.0	30.82	4351.84	0.14	0.39	0.47	0.23	111
23:01:19	4.41	10.26	4.53	46.48	97.12	867.77	28.77	1841.04	0.55	0.05	0.66	0.34	86
23:01:20	0.68	17.33	7.67	132.92	24.31	903.1	28.02	4080.11	0.53	0.72	0.04	0.31	77
23:01:21	3.43	16.25	8.2	133.25	39.9	397.4	31.5	3542.68	0.19	0.05	0.06	0.49	48
23:01:22	2.37	18.29	0.69	12.62	23.55	925.95	25.97	4080.11	0.9	0.35	0.11	0.03	124
23:01:23	0.33	18.63	2.56	47.69	62.18	879.26	27.68	856.79	0.94	0.18	0.42	0.9	43
23:01:24	1.99	18.67	4.8	89.62	75.78	831.83	27.07	4860.5	0.83	0.31	0.59	0.09	40
23:01:25	2.56	12.31	6.47	79.65	14.5	808.18	29.84	1852.95	0.43	0.1	0.23	0.2	237
23:01:26	1.38	12.62	2.02	25.49	48.97	763.73	27.83	1356.93	0.15	0.46	0.94	0.73	5
23:01:27	1.98	10.07	5.54	55.79	33.53	582.38	28.86	3563.89	0.43	0.63	0.96	0.05	209
23:01:28	4.76	17.83	0.68	12.12	3.29	895.1	27.3	3983.33	0.05	0.3	0.81	0.34	3
23:01:29	1.03	11.08	4.99	55.29	40.68	183.0	28.58	3366.37	0.87	0.35	0.99	0.36	123
23:01:30	1.28	17.32	4.01	69.45	72.6	508.98	27.75	2475.33	0.47	0.67	0.96	0.39	69
23:01:31	0.94	14.65	1.09	15.97	73.82	976.34	25.56	343.96	0.47	0.93	0.48	0.34	202
23:01:32	4.54	16.37	4.99	81.69	17.28	268.27	31.48	616.72	0.57	0.6	0.49	0.06	224
23:01:33	2.86	15.67	6.75	105.77	16.69	634.7	28.96	1807.85	0.19	0.7	0.43	0.46	251
23:01:34	0.27	15.35	6.45	99.01	89.33	574.82	27.79	475.89	0.26	0.79	0.66	0.09	187
23:01:35	3.07	17.32	9.68	167.66	91.43	80.65	28.42	1949.0	0.7	0.97	0.88	0.91	176
23:01:36	0.81	13.61	4.04	54.98	27.17	283.77	28.51	3773.97	0.49	0.03	0.04	0.33	154
23:01:37	2.0	12.41	8.31	103.13	86.24	958.29	27.06	1593.05	0.04	0.99	0.86	0.04	252
23:01:38	4.6	16.04	8.82	141.47	76.3	615.03	29.93	1982.67	0.22	0.24	0.77	0.51	1
23:01:39	0.9	16.28	2.8	45.58	46.93	342.04	26.06	1799.46	0.49	0.05	0.62	0.27	114
23:01:40	1.01	16.28	3.82	62.19	62.1	988.05	29.93	3739.65	0.16	0.78	0.74	0.36	216
23:01:41	3.41	15.19	5.15	78.23	78.88	681.04	28.99	2427.05	0.37	0.6	0.68	0.11	31
23:01:42	4.5	16.49	5.69	93.83	65.67	818.22	26.89	2138.73	0.71	0.65	0.31	0.92	81
23:01:43	4.87	17.76	4.64	82.41	3.62	566.0	31.78	4708.42	0.4	0.94	0.19	0.24	176
23:01:44	2.63	16.77	2.58	43.27	59.71	729.31	29.62	4766.33	0.1	0.21	0.59	0.19	45
23:01:45	2.85	10.78	3.79	40.86	91.31	160.25	31.08	2678.02	0.6	0.12	0.32	0.29	58
23:01:46	2.19	18.6	8.31	154.57	54.12	341.05	31.96	3133.08	0.51	0.75	0.67	0.01	85
23:01:47	2.57	10.18	3.98	40.52	62.35	214.36	30.02	2386.76	0.94	0.35	0.06	0.07	217
23:01:48	3.69	13.21	8.29	109.51	64.99	375.76	27.05	4348.5	0.13	0.39	0.25	0.59	126
23:01:49	4.36	12.53	4.72	59.14	62.69	637.52	31.93	2713.96	0.22	0.72	0.65	0.12	29
23:01:50	1.3	17.58	1.06	18.63	22.91	849.38	31.22	2852.42	0.87	0.62	0.24	0.13	153
23:01:51	4.03	13.02	3.78	49.22	41.71	56.79	26.14	4989.59	0.22	0.77	0.14	0.71	206
23:01:52	1.81	14.6	4.78	69.79	78.73	456.83	27.96	487.82	0.45	0.94	0.59	0.19	101
23:01:53	3.76	14.42	4.36	62.87	71.58	432.06	26.78	1249.92	0.57	0.35	0.29	0.9	31
23:01:54	2.28	14.73	1.01	14.88	71.34	260.21	29.85	3783.45	0.53	0.54	0.49	0.7	168
23:01:55	0.59	18.24	7.28	132.79	11.5	785.41	28.36	1546.97	0.39	0.91	0.69	0.26	224
23:01:56	2.84	13.78	4.29	59.12	11.63	617.93	30.05	353.18	0.38	0.92	0.63	0.14	95
23:01:57	4.44	19.86	0.58	11.52	30.39	575.9	30.94	573.69	0.15	0.24	0.63	0.28	104
23:01:58	3.05	12.14	7.55	91.66	76.87	272.3	26.31	2976.42	0.13	0.95	0.52	0.52	221
23:01:59	1.24	19.47	7.58	147.58	10.44	384.43	31.32	3735.0	0.59	0.31	0.66	0.65	59
23:02:00	3.65	18.11	2.41	43.65	61.66	764.56	31.81	749.72	0.23	0.81	0.9	0.04	82
23:02:01	4.31	16.06	0.8	12.85	40.02	862.04	31.14	3220.77	0.02	0.93	0.07	0.48	130
23:02:02	3.83	13.24	0.81	10.72	79.64	731.95	30.63	1869.3	0.78	0.77	0.65	0.02	144
23:02:03	0.59	10.21	1.42	14.5	32.97	38.75	27.76	4983.56	0.06	0.04	0.85	0.29	168
23:02:04	1.61	10.43	4.04	42.14	16.52	219.39	31.64	4025.55	0.89	0.15	0.22	0.61	94
23:02:05	0.86	16.63	1.74	28.94	28.17	120.25	26.87	1699.61	0.13	0.1	0.67	0.93	138
23:02:06	4.84	12.93	9.61	124.26	82.88	538.45	29.04	3991.83	0.25	0.76	0.91	0.42	191
23:02:07	1.31	12.59	8.95	112.68	74.38	779.39	29.04	1520.95	0.13	0.28	0.5	0.18	114
23:02:08	4.5	16.9	7.82	132.16	37.22	244.21	31.45	3806.97	0.65	0.51	0.26	0.98	113
23:02:09	2.22	11.11	9.37	104.1	89.3	443.75	25.47	3296.17	0.58	0.17	0.39	0.24	148
23:02:10	2.66	19.34	6.36	123.0	49.19	518.27	26.79	3914.6	0.6	0.71	0.11	0.77	210
23:02:11	0.72	18.49	9.84	181.94	7.28	72.69	31.32	917.04	0.53	0.99	0.94	0.61	133
23:02:12	0.64	17.04	5.08	86.56	32.6	661.42	25.27	2252.67	0.51	0.25	0.45	0.2	111
23:02:13	0.73	10.49	8.58	90.0	97.5	170.56	31.77	4017.36	0.73	0.04	0.35	0.38	224
23:02:14	0.44	14.03	3.2	44.9	22.07	229.94	27.45	1737.43	0.15	0.61	0.35	0.91	210
23:02:15	2.16	13.56	6.62	89.77	70.24	472.64	28.44	4034.0	0.73	0.4	0.34	0.51	19
23:02:16	2.42	19.53	5.63	109.95	32.98	169.85	30.19	4837.36	0.8	0.92	0.64	0.74	0
23:02:17	2.47	13.85	4.74	65.65	99.78	561.99	28.06	409.61	0.97	0.28	0.68	0.06	39
23:02:18	2.96	17.24	1.39	23.96	26.4	593.6	29.05	2662.22	0.77	0.71	0.8	0.55	44
23:02:19	4.84	19.87	9.57	190.16	79.33	335.18	27.49	985.89	0.15	0.84	0.07	0.48	143
23:02:20	2.0	16.05	8.87	142.36	79.26	683.62	31.08	86.06	0.4	0.22	0.19	0.61	171
23:02:21	4.31	13.56	6.72	91.12	42.53	454.97	28.67	4188.01	0.83	0.52	0.5	0.13	255
23:02:22	2.78	14.12	8.99	126.94	50.64	124.22	28.65	2743.69	0.48	0.34	0.54	0.94	133
23:02:23	3.02	17.72	8.43	149.38	20.98	17.14	28.05	4890.27	0.46	0.7	0.32	0.4	190
23:02:24	4.07	11.71	3.39	39.7	32.61	717.59	26.14	3690.97	0.4	0.83	0.85	0.43	176
23:02:25	3.63	19.14	8.35	159.82	30.71	555.32	30.25	1429.99	0.24	0.05	0.12	0.32	19
23:02:26	2.34	16.6	6.85	113.71	30.04	381.45	28.35	3155.38	0.87	0.58	0.75	0.6	251
23:02:27	2.44	11.62	7.5	87.15	90.3	226.26	27.93	4151.49	0.29	0.79	0.28	0.88	187
23:02:28	4.15	13.91	5.54	77.06	83.9	467.19	28.2	3848.19	0.85	0.68	0.33	0.36	73
23:02:29	0.96	10.9	0.99	10.79	52.49	598.58	25.7	390.43	0.03	0.6	0.09	0.82	101
23:02:30	4.48	11.36	9.94	112.92	60.3	445.53	29.17	2007.41	0.6	0.06	0.88	0.16	46
23:02:32	4.32	14.3	9.37	133.99	13.32	256.15	25.81	2758.55	0.93	0.24	0.5	0.31	85
23:02:33	1.85	11.6	4.9	56.84	27.78	435.17	25.41	859.46	0.57	0.94	0.87	0.22	154
23:02:34	1.23	18.41	2.47	45.47	39.11	988.73	30.68	3295.22	0.98	0.96	0.24	0.67	92
23:02:35	2.6	13.0	3.81	49.53	98.04	172.73	27.93	17.43	0.74	0.82	0.12	0.87	75
23:02:36	0.24	19.47	8.33	162.19	83.08	410.04	27.1	2227.32	0.65	0.38	0.46	0.15	241
23:02:37	1.84	19.25	4.08	78.54	49.94	369.38	28.91	2535.83	0.97	0.99	0.84	0.38	126
23:02:38	4.88	18.27	9.0	164.43	91.97	45.74	27.95	4940.5	0.68	0.25	0.08	0.33	196
23:02:39	3.85	12.44	9.67	120.29	60.46	469.29	27.13	2865.15	0.8	0.35	0.88	0.55	236
23:02:40	4.82	18.48	7.51	138.78	92.37	589.47	30.74	4767.63	0.29	0.91	0.76	0.42	74
23:02:41	2.0	16.22	2.64	42.82	7.34	442.02	27.8	1430.35	0.73	0.51	0.7	0.98	6
23:02:42	3.42	16.49	1.24	20.45	7.5	997.0	27.27	830.23	0.93	0.3	0.2	0.35	77
23:02:43	3.79	12.76	7.55	96.34	39.67	306.14	25.99	1514.42	0.79	0.85	0.71	0.46	48
23:02:44	4.5	11.39	4.56	51.94	93.22	301.93	31.4	1099.58	0.64	0.54	0.75	0.25	82
23:02:45	2.66	18.35	6.51	119.46	95.69	470.78	27.85	3597.96	0.66	0.21	0.29	0.67	90
23:02:46	3.16	13.79	7.93	109.35	34.13	266.95	26.63	1497.61	0.46	0.31	0.11	0.74	196
23:02:47	0.28	14.93	7.38	110.18	60.3	708.01	31.3	333.24	0.68	0.06	0.68	0.07	135
23:02:48	4.37	17.71	6.23	110.33	73.12	976.65	27.41	4976.68	0.8	0.15	0.11	0.11	17
23:02:49	3.61	18.6	5.26	97.84	1.8	258.56	26.8	1754.51	0.61	0.37	0.32	0.94	137
23:02:50	0.25	10.44	3.56	37.17	45.54	693.92	27.31	4926.59	0.5	0.29	0.62	0.5	211
23:02:51	4.82	19.56	4.17	81.57	72.68	791.19	30.1	2822.22	0.09	0.76	0.87	0.58	34
23:02:52	1.54	13.14	0.97	12.75	76.14	356.2	29.62	2290.26	0.42	0.15	0.53	0.09	77
23:02:53	1.42	12.98	4.4	57.11	90.62	381.92	27.12	4737.74	0.88	0.23	0.06	0.3	174
23:02:54	3.69	19.32	7.68	148.38	32.37	45.92	31.16	3672.65	0.12	0.26	0.5	0.84	85
23:02:55	2.76	10.96	6.02	65.98	17.18	942.19	26.31	1023.51	0.86	0.06	0.85	0.46	145
23:02:56	0.17	18.11	8.45	153.03	26.54	101.08	31.93	2519.77	0.79	0.38	0.51	0.08	174
23:02:57	0.92	19.35	8.53	165.06	19.34	652.98	30.0	641.2	0.52	0.73	0.55	0.15	147
23:02:58	4.0	10.94	9.71	106.23	63.73	248.13	27.67	188.52	0.8	0.4	0.41	0.37	223
23:02:59	1.5	18.16	3.1	56.3	39.29	937.76	26.53	1667.75	0.34	0.16	0.6	0.48	175
23:03:00	1.84	10.28	1.89	19.43	5.04	277.44	25.8	2350.73	0.35	0.6	0.12	0.49	226
23:03:01	3.63	18.93	5.38	101.84	1.14	624.02	25.5	2701.99	0.76	0.58	0.13	0.81	201
23:03:02	1.04	15.3	4.53	69.31	58.56	152.27	31.58	2927.44	0.91	0.47	0.29	0.09	52
23:03:03	4.12	17.95	3.38	60.67	22.0	158.28	27.11	4244.88	0.48	0.69	0.24	0.81	192
23:03:04	2.02	11.61	7.37	85.57	75.69	636.75	25.78	151.49	0.28	0.84	0.02	0.19	201
23:03:05	4.18	11.11	2.9	32.22	48.52	741.32	27.08	2438.8	0.9	0.1	0.68	0.58	109
23:03:06	0.95	19.92	3.65	72.71	20.51	640.56	28.0	2455.36	0.56	0.64	0.63	0.52	210
23:03:07	3.59	12.03	4.82	57.98	9.35	643.33	27.0	3897.14	0.29	0.33	0.65	0.3	217
23:03:08	0.28	12.72	8.98	114.23	77.68	908.08	31.48	3428.21	0.97	0.29	0.26	0.68	115
23:03:09	4.55	11.53	2.17	25.02	98.42	716.8	31.53	4305.92	0.58	0.43	0.82	0.15	204
23:03:10	2.96	15.19	1.7	25.82	29.32	780.01	30.19	3713.18	0.53	0.97	0.64	0.04	80
23:03:11	2.69	18.53	1.05	19.46	26.87	390.07	27.19	3106.94	0.88	0.09	0.23	0.21	131
23:03:12	2.0	12.4	6.63	82.21	2.17	57.79	29.69	3313.14	0.35	0.06	0.76	0.75	187
23:03:13	1.52	19.81	5.73	113.51	15.44	77.92	30.8	2303.95	0.0	0.69	0.27	0.14	143
23:03:14	2.11	10.48	6.98	73.15	80.19	875.34	25.38	4808.4	0.75	0.74	0.72	0.49	69
23:03:15	2.89	19.5	9.52	185.64	84.16	87.02	29.56	2352.32	0.58	0.98	0.67	0.58	80
23:03:16	1.23	17.04	0.86	14.65	26.64	35.37	29.73	41.59	0.06	0.62	0.99	0.1	166
23:03:17	0.23	19.52	9.24	180.36	14.56	425.96	25.5	3662.55	0.85	0.18	0.39	0.05	50
23:03:18	4.84	14.48	9.11	131.91	91.92	259.24	31.08	4145.66	0.32	0.47	0.95	0.99	178
23:03:19	2.61	18.54	7.24	134.23	79.15	554.96	25.87	2197.82	0.68	0.73	0.81	0.19	198
23:03:20	4.51	11.09	8.93	99.03	33.36	817.65	25.08	1165.33	0.94	0.37	0.99	0.7	119
23:03:21	1.85	13.0	8.5	110.5	81.33	563.54	28.85	3069.32	0.75	0.77	0.79	0.37	206
23:03:22	2.91	18.97	9.31	176.61	65.25	636.09	28.39	737.05	0.86	0.52	0.34	0.09	20
23:03:23	4.27	14.66	1.85	27.12	1.89	340.0	30.37	4726.41	0.34	0.84	0.71	0.29	247
23:03:24	0.65	11.35	3.63	41.2	67.74	268.78	25.63	2822.89	0.34	0.35	0.27	0.96	188
23:03:25	1.53	10.94	8.39	91.79	66.35	803.79	27.71	3465.55	0.06	0.87	0.74	0.43	247
23:03:26	1.24	16.2	1.27	20.57	20.4	924.87	27.41	1799.52	0.99	0.48	0.76	0.78	186
23:03:27	3.1	19.97	4.4	87.87	49.96	706.57	29.04	3300.93	0.23	0.74	0.53	0.13	126
23:03:28	2.92	16.28	8.65	140.82	51.83	386.3	26.4	185.28	0.65	0.87	0.46	0.68	154
23:03:29	3.34	14.9	2.9	43.21	82.99	131.84	26.62	4640.08	0.7	0.9	0.43	0.97	61
23:03:30	4.1	14.71	3.88	57.07	98.42	617.25	29.21	2091.9	0.54	0.51	0.63	0.15	56
23:03:31	1.16	15.19	0.98	14.89	71.52	2.65	26.57	3874.9	0.42	0.7	0.96	0.33	131
23:03:32	1.52	12.36	5.56	68.72	43.6	603.27	29.75	2054.59	0.49	0.05	0.63	0.37	78
23:03:33	0.17	16.43	9.31	152.96	52.55	916.91	25.26	4748.94	0.49	0.16	0.74	0.25	105
23:03:34	0.71	19.81	8.48	167.99	2.51	794.37	27.87	82.25	0.79	0.03	0.6	0.05	116
23:03:35	2.58	12.01	3.85	46.24	58.79	636.58	29.18	1227.64	0.7	0.95	0.9	0.41	74
23:03:36	4.09	15.36	3.78	58.06	14.1	600.33	27.21	4671.34	0.93	0.75	0.48	0.25	251
23:03:37	2.22	19.89	4.19	83.34	38.28	645.22	31.75	3714.13	0.05	0.85	0.1	0.65	188
23:03:38	0.78	11.02	7.84	86.4	8.79	570.56	26.09	4249.01	0.15	0.0	0.74	0.05	217
23:03:39	2.53	13.09	7.22	94.51	52.15	731.49	25.53	3344.44	0.03	0.05	0.63	0.14	91
23:03:40	0.96	19.1	2.32	44.31	98.07	241.22	31.42	4546.49	0.6	0.57	0.77	0.28	16
23:03:41	1.31	11.28	5.55	62.6	81.72	378.99	25.74	1650.32	0.92	0.47	0.29	0.09	83
23:03:42	0.38	18.61	3.57	66.44	92.17	869.57	29.53	147.2	0.18	0.99	0.41	0.09	205
23:03:43	0.74	10.83	2.83	30.65	55.51	890.89	27.72	247.02	0.63	0.22	0.14	0.46	65
23:03:44	4.29	16.58	1.8	29.84	59.49	226.17	29.4	3647.51	0.27	0.53	0.01	0.56	35
23:03:45	3.81	11.1	4.37	48.51	33.8	417.99	30.75	230.62	0.6	0.85	0.21	0.62	153
23:03:46	0.38	10.43	3.02	31.5	66.91	5.53	26.84	3514.69	0.65	0.41	0.27	0.94	2
23:03:47	3.48	15.51	5.42	84.06	33.16	240.94	27.45	3174.93	0.43	0.21	0.75	0.94	27
23:03:48	1.01	14.34	7.35	105.4	18.38	197.06	28.22	1855.75	0.99	0.96	0.13	0.31	157
23:03:49	4.22	11.57	9.29	107.49	52.53	831.24	26.13	4254.2	0.33	0.19	0.88	0.39	63
23:03:50	0.97	11.55	4.22	48.74	56.3	561.08	30.28	3461.77	0.66	0.49	0.67	0.51	116
23:03:51	3.89	17.34	2.32	40.23	65.44	81.57	27.59	2000.86	0.23	0.93	0.85	0.35	55
23:03:52	0.82	17.06	8.38	142.96	85.29	216.45	30.34	4637.74	0.41	0.59	0.58	0.62	34
23:03:53	4.36	14.23	1.13	16.08	78.24	889.97	30.51	1474.23	0.33	0.1	0.17	0.01	236
23:03:54	3.27	17.84	7.64	136.3	58.17	27.7	25.18	2384.23	0.95	0.68	0.72	0.29	35
23:03:55	4.13	17.96	1.8	32.33	48.73	124.93	28.27	1436.14	0.22	0.96	0.75	0.11	164
23:03:56	2.82	13.17	2.7	35.56	77.34	873.89	30.71	1307.84	0.31	0.84	0.05	0.38	207
23:03:57	1.23	13.15	4.04	53.13	66.03	405.33	26.33	2541.77	0.86	0.38	0.35	0.87	168
23:03:58	4.87	16.32	1.7	27.74	47.7	545.32	31.38	4196.04	0.22	0.59	0.13	0.22	169
23:03:59	4.46	15.85	4.34	68.79	30.44	880.88	25.6	1783.61	0.13	0.79	0.18	0.26	137
23:04:00	1.74	16.35	7.71	126.06	76.42	562.9	31.68	2596.2	0.91	0.01	0.72	0.23	8
23:04:01	3.78	19.93	5.21	103.84	44.47	166.21	31.84	1032.1	0.08	0.98	0.64	0.25	124
23:04:02	0.2	18.78	1.47	27.61	93.66	684.92	25.83	2583.93	0.86	0.35	0.09	0.79	216
23:04:03	0.91	16.39	3.13	51.3	94.53	764.38	28.44	3103.6	0.08	0.25	0.48	0.59	216
23:04:04	1.74	12.75	8.73	111.31	86.0	917.76	25.56	4935.0	0.87	0.34	0.07	0.04	181
23:04:05	1.24	12.53	9.82	123.04	4.92	257.86	25.29	2705.46	0.99	0.56	0.98	0.07	163
23:04:06	3.0	10.64	2.76	29.37	3.75	211.26	30.58	1857.67	0.55	0.17	0.78	0.41	178
23:04:07	2.96	13.4	7.7	103.18	87.3	764.81	28.45	2224.08	0.24	0.38	0.19	0.9	147
23:04:08	1.38	17.97	9.6	172.51	42.0	425.45	29.36	4885.26	0.78	0.6	0.26	0.97	222
23:04:09	1.52	13.4	3.92	52.53	68.63	936.92	29.3	2556.45	0.42	0.89	0.69	0.02	228
23:04:10	3.05	11.74	5.49	64.45	78.91	158.27	30.76	4231.17	0.19	0.89	0.84	0.39	99
23:04:11	3.31	14.64	8.22	120.34	74.77	575.5	31.5	1682.54	0.16	0.05	0.17	0.99	70
23:04:12	0.49	12.89	5.91	76.18	72.96	663.06	29.2	2077.34	0.84	0.33	0.57	0.72	65
23:04:13	2.32	14.58	9.6	139.97	5.76	578.94	31.4	2215.06	0.85	0.29	0.43	0.54	215
23:04:14	4.24	19.25	7.84	150.92	78.15	378.48	30.74	1558.34	0.4	0.99	0.86	0.37	25
23:04:15	1.0	13.83	1.46	20.19	98.98	240.38	25.52	4269.41	0.16	0.64	0.89	0.35	120
23:04:16	3.74	18.26	2.91	53.14	71.9	798.12	28.45	1304.14	0.38	0.19	0.78	0.54	110
23:04:17	4.59	16.52	8.38	138.44	87.88	308.9	28.35	949.7	0.3	0.7	0.65	0.63	235
23:04:18	1.52	16.97	1.77	30.04	95.82	635.35	27.68	19.16	0.45	0.17	0.22	0.79	12
23:04:19	0.45	19.67	5.03	98.94	72.42	200.28	26.44	897.7	0.69	0.5	0.53	0.84	83
23:04:20	3.05	11.87	1.8	21.37	24.04	379.17	26.13	4221.81	0.57	0.79	0.07	0.88	135
23:04:21	4.92	15.99	2.49	39.82	45.89	422.33	25.62	1080.01	0.49	0.01	0.85	0.01	173
23:04:22	4.96	14.03	7.17	100.6	10.87	68.58	27.6	2273.67	0.15	0.71	0.72	0.63	2
23:04:23	3.05	14.82	6.05	89.66	46.57	819.07	29.64	2384.97	0.65	0.19	0.45	0.63	237
23:04:24	2.69	10.13	6.57	66.55	46.76	787.92	29.62	4100.65	0.01	0.06	0.36	0.84	206
23:04:25	1.94	11.87	4.51	53.53	55.32	554.19	26.57	2224.41	0.49	0.79	0.27	0.42	227
23:04:26	2.07	16.96	1.4	23.74	28.4	781.29	31.67	4432.05	0.92	0.06	0.17	0.36	225
23:04:27	2.02	11.64	7.34	85.44	5.29	608.87	29.64	1952.73	0.45	0.54	0.4	0.93	143
23:04:28	1.73	12.67	8.71	110.36	67.19	517.19	30.35	659.46	0.99	0.02	0.41	0.55	55
23:04:29	3.46	11.59	1.32	15.3	45.57	754.22	28.39	2462.82	0.79	0.73	0.25	0.46	60
23:04:31	4.6	11.75	2.49	29.26	82.27	277.43	27.45	4288.75	0.69	0.97	0.18	0.94	144
23:04:32	1.48	10.27	1.0	10.27	90.55	835.59	25.46	4081.5	0.19	0.86	0.69	0.31	239
23:04:33	3.95	14.25	6.29	89.63	79.2	356.6	28.02	3448.94	0.77	0.08	0.22	0.38	93
23:04:34	3.94	18.5	5.81	107.48	66.89	183.96	25.88	2788.98	0.33	0.29	0.38	0.27	54
23:04:35	4.79	13.49	9.82	132.47	32.36	82.1	30.04	3900.71	0.29	0.9	0.77	0.8	163
23:04:36	4.72	13.85	8.0	110.8	49.27	795.39	27.07	1702.99	0.79	0.19	0.11	0.42	8
23:04:37	3.38	15.73	9.03	142.04	37.21	182.4	26.51	4252.82	0.48	0.83	0.24	0.28	3
23:04:38	2.58	17.03	7.0	119.21	60.33	374.31	26.25	4982.94	0.54	0.51	0.74	0.2	187
23:04:39	2.39	16.26	0.67	10.89	85.91	931.42	25.87	4653.13	0.83	0.86	0.29	0.43	67
23:04:40	1.1	13.37	1.82	24.33	92.89	99.73	26.47	4712.52	0.33	0.34	0.79	0.77	182
23:04:41	3.45	16.01	5.94	95.1	85.79	427.21	28.3	4888.32	0.44	0.22	0.7	0.04	115
23:04:42	1.21	18.35	0.54	9.91	88.43	388.28	28.14	1161.14	0.85	0.89	0.89	0.97	173
23:04:43	1.43	19.48	4.07	79.28	36.04	646.67	30.42	788.06	0.28	0.58	0.07	0.1	208
23:04:44	1.56	13.58	3.62	49.16	35.26	891.44	29.67	2518.6	0.97	0.96	0.06	0.67	105
23:04:45	4.76	10.48	9.9	103.75	33.29	60.23	30.5	1220.66	0.03	0.52	0.85	0.18	11
23:04:46	2.37	19.68	0.77	15.15	29.6	508.61	27.59	1559.6	0.42	0.18	0.21	0.26	167
23:04:47	4.13	12.13	4.02	48.76	2.94	955.63	26.74	2354.66	0.64	0.99	0.85	0.88	164
23:04:48	4.23	17.32	4.1	71.01	46.87	187.8	26.66	4168.2	0.31	0.27	0.1	0.44	98
23:04:49	0.73	15.86	4.49	71.21	62.49	810.64	25.73	4830.62	0.12	0.34	0.67	0.56	183
23:04:50	1.24	16.49	5.07	83.6	92.45	94.71	29.28	3753.43	0.5	0.74	0.2	0.58	47
23:04:51	0.74	17.36	1.33	23.09	79.27	934.39	28.57	831.51	0.27	0.23	0.99	0.25	104
23:04:52	2.63	13.85	1.88	26.04	31.27	302.92	25.52	4382.8	0.72	0.85	0.86	0.17	18
23:04:53	4.01	15.22	0.83	12.63	44.46	163.0	29.02	208.83	0.8	0.42	0.98	0.76	58
23:04:54	0.3	14.52	7.49	108.75	6.89	758.3	29.01	4888.8	0.47	0.64	0.18	0.94	29
23:04:55	1.97	16.18	2.44	39.48	32.01	816.94	25.05	1824.25	0.83	0.94	0.14	0.64	46
23:04:56	1.22	15.03	8.12	122.04	70.27	69.57	28.01	3956.53	0.7	0.98	0.16	0.86	236
23:04:57	3.89	19.8	3.82	75.64	84.39	911.46	28.64	1204.17	0.05	0.13	0.47	0.12	132
23:04:58	3.94	11.66	6.83	79.64	14.8	426.09	25.08	4936.32	0.19	0.94	0.03	0.55	164
23:04:59	4.28	15.86	8.34	132.27	45.02	29.87	28.5	4855.65	0.93	0.58	0.75	0.91	196
23:05:00	4.78	15.02	1.99	29.89	56.1	744.64	29.32	3947.82	0.13	0.86	0.15	0.56	188
23:05:01	0.85	14.06	3.77	53.01	18.22	790.37	31.86	759.74	0.36	0.07	0.67	0.61	118
23:05:02	1.96	15.75	2.01	31.66	27.55	191.31	26.96	2203.92	0.28	0.56	0.56	0.42	135
23:05:03	3.6	16.97	9.45	160.37	36.0	562.27	28.44	3542.29	0.76	0.2	0.27	0.4	170
23:05:04	1.58	11.36	3.74	42.49	3.07	789.25	26.33	3637.6	0.37	0.67	0.98	0.63	26
23:05:05	2.45	15.44	7.1	109.62	63.14	616.48	29.19	4286.46	0.18	0.29	0.98	0.37	96
23:05:06	1.99	16.87	0.79	13.33	21.04	717.7	31.83	478.13	0.82	0.05	0.18	0.12	88
23:05:07	4.9	12.66	7.19	91.03	48.37	918.82	29.6	1.62	0.36	0.32	0.94	0.69	108
23:05:08	2.24	12.93	5.98	77.32	77.63	846.24	25.29	1179.54	0.02	0.3	0.0	0.15	242
23:05:09	1.35	14.97	8.29	124.1	53.21	844.29	27.91	3618.07	0.28	0.35	0.07	0.73	26
23:05:10	4.22	18.24	2.49	45.42	5.42	657.1	26.29	2185.21	0.08	0.69	0.36	0.19	225
23:05:11	1.01	16.42	6.67	109.52	5.83	361.53	29.0	3430.04	0.32	0.12	0.73	0.52	148
23:05:12	3.96	16.71	2.72	45.45	12.68	29.64	26.72	2030.25	0.43	0.51	0.92	0.08	7
23:05:13	2.68	16.81	8.4	141.2	48.96	126.27	30.95	3596.97	0.42	0.86	0.65	0.33	59
